workload,kernel,requested_core_clock,requested_mem_clock,requested_pair,is_auto_baseline,applied_core_clock,applied_mem_clock,n,measured_launches_mean,measured_launches_std,total_time_mean_ms,total_time_std_ms,total_energy_mean_mJ,total_energy_std_mJ,avg_power_mean_W,avg_power_std_W,time_per_launch_mean_ms,time_per_launch_std_ms,energy_per_launch_mean_mJ,energy_per_launch_std_mJ,effective_core_clock,effective_mem_clock,num_requested_pairs_merged,requested_pairs_merged,requested_core_clock_original,requested_mem_clock_original
correlation,std_kernel,1470,9251,1470/9251,0,1470,9251,1,7146.0,0.0,5000.303,0.0,529046.0,0.0,105.802794,0.0,0.6997345368038063,0.0,74.03386509935628,0.0,1470.0,9251.0,1,1470/9251,1470,9251
correlation,std_kernel,1470,9501,1470/9501,0,1470,9501,1,7132.0,0.0,5000.556,0.0,528994.0,0.0,105.787044,0.0,0.7011435782389231,0.0,74.17190128996074,0.0,1470.0,9501.0,1,1470/9501,1470,9501
correlation,std_kernel,1890,810,1890/405;1890/810,0,1890,810,2,1939.0,0.0,5002.5375,0.0,364543.5,0.0,72.8717185,0.0,2.5799574522949973,0.0,188.00593089221246,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
correlation,std_kernel,1890,5001,1890/5001,0,1890,5001,1,6455.0,0.0,5000.029,0.0,560343.0,0.0,112.067943,0.0,0.7745978311386523,0.0,86.80759101471727,0.0,1890.0,5001.0,1,1890/5001,1890,5001
correlation,std_kernel,1890,9251,1890/9251,0,1890,9251,1,8088.0,0.0,5000.19,0.0,702851.0,0.0,140.56486,0.0,0.6182232937685459,0.0,86.90046983184965,0.0,1890.0,9251.0,1,1890/9251,1890,9251
correlation,std_kernel,1890,9501,1890/9501,0,1890,9501,1,8073.0,0.0,5000.055,0.0,703177.0,0.0,140.633862,0.0,0.6193552582683017,0.0,87.10231636318593,0.0,1890.0,9501.0,1,1890/9501,1890,9501
correlation,std_kernel,1950,810,2100/405,0,1950,810,1,1946.0,0.0,5001.58,0.0,425249.0,0.0,85.02294,0.0,2.5701849948612536,0.0,218.5246659815005,0.0,1950.0,810.0,1,2100/405,2100,405
correlation,std_kernel,1950,9501,2100/9501,0,1950,9501,1,8263.0,0.0,5000.568,0.0,782925.0,0.0,156.567218,0.0,0.6051758441244101,0.0,94.75069587316956,0.0,1950.0,9501.0,1,2100/9501,2100,9501
correlation,std_kernel,1965,810,2100/810,0,1965,810,1,1949.0,0.0,5002.119,0.0,421950.0,0.0,84.354248,0.0,2.5665053873781423,0.0,216.49563878912264,0.0,1965.0,810.0,1,2100/810,2100,810
correlation,std_kernel,1965,5001,2100/5001,0,1965,5001,1,6561.0,0.0,5000.743,0.0,629626.0,0.0,125.906498,0.0,0.7621921963115379,0.0,95.96494436823654,0.0,1965.0,5001.0,1,2100/5001,2100,5001
correlation,std_kernel,1965,9251,2100/9251,0,1965,9251,1,8235.0,0.0,5000.272,0.0,779149.0,0.0,155.821324,0.0,0.6071975713418336,0.0,94.61432908318154,0.0,1965.0,9251.0,1,2100/9251,2100,9251
covariance,covar_kernel,210,405,210/405,0,210,405,1,1.0,0.0,13674.357,0.0,463101.0,0.0,33.866381,0.0,13674.357,0.0,463101.0,0.0,210.0,405.0,1,210/405,210,405
covariance,covar_kernel,210,810,210/810,0,210,810,1,1.0,0.0,9643.206,0.0,365790.0,0.0,37.932405,0.0,9643.206,0.0,365790.0,0.0,210.0,810.0,1,210/810,210,810
covariance,covar_kernel,210,5001,210/5001,0,210,5001,1,1.0,0.0,8804.474,0.0,614756.0,0.0,69.823141,0.0,8804.474,0.0,614756.0,0.0,210.0,5001.0,1,210/5001,210,5001
covariance,covar_kernel,210,9251,210/9251,0,210,9251,1,1.0,0.0,8804.157,0.0,812371.0,0.0,92.271296,0.0,8804.157,0.0,812371.0,0.0,210.0,9251.0,1,210/9251,210,9251
covariance,covar_kernel,210,9501,210/9501,0,210,9501,1,1.0,0.0,8804.84,0.0,817257.0,0.0,92.819065,0.0,8804.84,0.0,817257.0,0.0,210.0,9501.0,1,210/9501,210,9501
covariance,covar_kernel,630,810,630/405;630/810,0,630,810,2,1.0,0.0,6433.521000000001,0.0,255834.5,0.0,39.769994499999996,0.0,6433.521000000001,0.0,255834.5,0.0,630.0,810.0,2,630/405;630/810,630,405;810
covariance,covar_kernel,630,5001,630/5001,0,630,5001,1,2.0,0.0,6808.885,0.0,507372.0,0.0,74.516168,0.0,3404.4425,0.0,253686.0,0.0,630.0,5001.0,1,630/5001,630,5001
covariance,covar_kernel,630,9251,630/9251,0,630,9251,1,2.0,0.0,6788.941,0.0,675485.0,0.0,99.497846,0.0,3394.4705,0.0,337742.5,0.0,630.0,9251.0,1,630/9251,630,9251
covariance,covar_kernel,630,9501,630/9501,0,630,9501,1,2.0,0.0,6788.457,0.0,677746.0,0.0,99.838011,0.0,3394.2285,0.0,338873.0,0.0,630.0,9501.0,1,630/9501,630,9501
covariance,covar_kernel,1050,810,1050/405;1050/810,0,1050,810,2,1.0,0.0,5475.4485,0.0,233393.0,0.0,42.6256205,0.0,5475.4485,0.0,233393.0,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
covariance,covar_kernel,1050,5001,1050/5001,0,1050,5001,1,3.0,0.0,7028.808,0.0,560424.0,0.0,79.732443,0.0,2342.936,0.0,186808.0,0.0,1050.0,5001.0,1,1050/5001,1050,5001
covariance,covar_kernel,1050,9251,1050/9251,0,1050,9251,1,3.0,0.0,6155.252,0.0,653489.0,0.0,106.167709,0.0,2051.750666666667,0.0,217829.66666666663,0.0,1050.0,9251.0,1,1050/9251,1050,9251
covariance,covar_kernel,1050,9501,1050/9501,0,1050,9501,1,3.0,0.0,6155.906,0.0,651617.0,0.0,105.852335,0.0,2051.968666666666,0.0,217205.66666666663,0.0,1050.0,9501.0,1,1050/9501,1050,9501
covariance,covar_kernel,1470,810,1470/405;1470/810,0,1470,810,2,1.0,0.0,5024.125,0.0,239864.5,0.0,47.742658,0.0,5024.125,0.0,239864.5,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
covariance,covar_kernel,1470,5001,1470/5001,0,1470,5001,1,3.0,0.0,5755.134,0.0,497925.0,0.0,86.518398,0.0,1918.378,0.0,165975.0,0.0,1470.0,5001.0,1,1470/5001,1470,5001
covariance,covar_kernel,1470,9251,1470/9251,0,1470,9251,1,4.0,0.0,6444.161,0.0,722991.0,0.0,112.193191,0.0,1611.04025,0.0,180747.75,0.0,1470.0,9251.0,1,1470/9251,1470,9251
covariance,covar_kernel,1470,9501,1470/9501,0,1470,9501,1,4.0,0.0,6443.137,0.0,716966.0,0.0,111.275917,0.0,1610.78425,0.0,179241.5,0.0,1470.0,9501.0,1,1470/9501,1470,9501
covariance,covar_kernel,1890,810,1890/405;1890/810,0,1890,810,2,2.0,0.0,9494.454000000002,0.0,734490.5,0.0,77.36050449999999,0.0,4747.227000000001,0.0,367245.25,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
covariance,covar_kernel,1890,5001,1890/5001,0,1890,5001,1,4.0,0.0,6614.641,0.0,800223.0,0.0,120.977539,0.0,1653.66025,0.0,200055.75,0.0,1890.0,5001.0,1,1890/5001,1890,5001
covariance,covar_kernel,1890,9251,1890/9251,0,1890,9251,1,4.0,0.0,5510.642,0.0,833970.0,0.0,151.338095,0.0,1377.6605,0.0,208492.5,0.0,1890.0,9251.0,1,1890/9251,1890,9251
covariance,covar_kernel,1890,9501,1890/9501,0,1890,9501,1,4.0,0.0,5507.221,0.0,837111.0,0.0,152.002443,0.0,1376.80525,0.0,209277.75,0.0,1890.0,9501.0,1,1890/9501,1890,9501
covariance,covar_kernel,1950,810,2100/405;2100/810,0,1950,810,2,2.0,0.0,9433.232,0.0,850422.0,0.0,90.1512665,0.0,4716.616,0.0,425211.0,0.0,1950.0,810.0,2,2100/405;2100/810,2100,405;810
covariance,covar_kernel,1950,9251,2100/9251,0,1950,9251,1,4.0,0.0,5369.769,0.0,904805.0,0.0,168.499798,0.0,1342.44225,0.0,226201.25,0.0,1950.0,9251.0,1,2100/9251,2100,9251
covariance,covar_kernel,1965,5001,2100/5001,0,1965,5001,1,4.0,0.0,6496.446,0.0,892768.0,0.0,137.424056,0.0,1624.1115,0.0,223192.0,0.0,1965.0,5001.0,1,2100/5001,2100,5001
covariance,covar_kernel,1965,9501,2100/9501,0,1965,9501,1,4.0,0.0,5366.507,0.0,909062.0,0.0,169.395464,0.0,1341.62675,0.0,227265.5,0.0,1965.0,9501.0,1,2100/9501,2100,9501
covariance,mean_kernel,210,405,210/405,0,210,405,1,792.0,0.0,5005.706,0.0,175069.0,0.0,34.973887,0.0,6.320335858585858,0.0,221.0467171717172,0.0,210.0,405.0,1,210/405,210,405
covariance,mean_kernel,210,810,210/810,0,210,810,1,1274.0,0.0,5003.093,0.0,188504.0,0.0,37.677494,0.0,3.927074568288854,0.0,147.96232339089482,0.0,210.0,810.0,1,210/810,210,810
covariance,mean_kernel,210,5001,210/5001,0,210,5001,1,2332.0,0.0,5001.016,0.0,350624.0,0.0,70.110552,0.0,2.144518010291595,0.0,150.35334476843911,0.0,210.0,5001.0,1,210/5001,210,5001
covariance,mean_kernel,210,9251,210/9251,0,210,9251,1,2597.0,0.0,5001.644,0.0,467440.0,0.0,93.45727,0.0,1.9259314593762036,0.0,179.99229880631498,0.0,210.0,9251.0,1,210/9251,210,9251
covariance,mean_kernel,210,9501,210/9501,0,210,9501,1,2598.0,0.0,5000.766,0.0,468725.0,0.0,93.730647,0.0,1.9248521939953809,0.0,180.41762894534256,0.0,210.0,9501.0,1,210/9501,210,9501
covariance,mean_kernel,630,810,630/405;630/810,0,630,810,2,1596.0,0.0,5001.989,0.0,195963.5,0.0,39.1771795,0.0,3.1370519385495603,0.0,122.86601796201296,0.0,630.0,810.0,2,630/405;630/810,630,405;810
covariance,mean_kernel,630,5001,630/5001,0,630,5001,1,4056.0,0.0,5000.66,0.0,364246.0,0.0,72.839583,0.0,1.232904339250493,0.0,89.80424063116371,0.0,630.0,5001.0,1,630/5001,630,5001
covariance,mean_kernel,630,9251,630/9251,0,630,9251,1,4941.0,0.0,5000.179,0.0,496235.0,0.0,99.243453,0.0,1.0119771301356002,0.0,100.4320987654321,0.0,630.0,9251.0,1,630/9251,630,9251
covariance,mean_kernel,630,9501,630/9501,0,630,9501,1,4938.0,0.0,5000.053,0.0,498162.0,0.0,99.631349,0.0,1.012566423653301,0.0,100.88335358444716,0.0,630.0,9501.0,1,630/9501,630,9501
covariance,mean_kernel,1050,810,1050/405;1050/810,0,1050,810,2,1767.0,0.0,5001.646000000001,0.0,206253.5,0.0,41.237128,0.0,2.8306083876955954,0.0,116.72627843129216,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
covariance,mean_kernel,1050,5001,1050/5001,0,1050,5001,1,4947.0,0.0,5000.607,0.0,383770.0,0.0,76.744684,0.0,1.0108362644026685,0.0,77.57630887406509,0.0,1050.0,5001.0,1,1050/5001,1050,5001
covariance,mean_kernel,1050,9251,1050/9251,0,1050,9251,1,6356.0,0.0,5000.683,0.0,515419.0,0.0,103.069729,0.0,0.7867657331655129,0.0,81.09172435494021,0.0,1050.0,9251.0,1,1050/9251,1050,9251
covariance,mean_kernel,1050,9501,1050/9501,0,1050,9501,1,6354.0,0.0,5000.321,0.0,518385.0,0.0,103.670348,0.0,0.7869564054139124,0.0,81.58404154863078,0.0,1050.0,9501.0,1,1050/9501,1050,9501
covariance,mean_kernel,1470,810,1470/405;1470/810,0,1470,810,2,1876.0,0.0,5001.422,0.0,230135.0,0.0,46.013879,0.0,2.666003198294243,0.0,122.67324093816632,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
covariance,mean_kernel,1470,5001,1470/5001,0,1470,5001,1,5766.0,0.0,5000.284,0.0,418745.0,0.0,83.74424,0.0,0.8672015261879985,0.0,72.62313562261534,0.0,1470.0,5001.0,1,1470/5001,1470,5001
covariance,mean_kernel,1470,9251,1470/9251,0,1470,9251,1,7223.0,0.0,5000.574,0.0,532707.0,0.0,106.529176,0.0,0.6923126124878859,0.0,73.75148830125987,0.0,1470.0,9251.0,1,1470/9251,1470,9251
covariance,mean_kernel,1470,9501,1470/9501,0,1470,9501,1,7197.0,0.0,5000.485,0.0,534215.0,0.0,106.83264,0.0,0.6948013060997638,0.0,74.22745588439628,0.0,1470.0,9501.0,1,1470/9501,1470,9501
covariance,mean_kernel,1890,810,1890/405;1890/810,0,1890,810,2,1942.5,0.0,5000.905500000001,0.0,379075.0,0.0,75.8012715,0.0,2.574468883652691,0.0,195.14785628305788,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
covariance,mean_kernel,1890,5001,1890/5001,0,1890,5001,1,6499.0,0.0,5000.11,0.0,574165.0,0.0,114.830477,0.0,0.7693660563163564,0.0,88.34666871826435,0.0,1890.0,5001.0,1,1890/5001,1890,5001
covariance,mean_kernel,1890,9251,1890/9251,0,1890,9251,1,8173.0,0.0,5000.507,0.0,706006.0,0.0,141.186888,0.0,0.6118324972470328,0.0,86.38272360210449,0.0,1890.0,9251.0,1,1890/9251,1890,9251
covariance,mean_kernel,1890,9501,1890/9501,0,1890,9501,1,8165.0,0.0,5000.468,0.0,713234.0,0.0,142.633442,0.0,0.6124271892222902,0.0,87.35260257195345,0.0,1890.0,9501.0,1,1890/9501,1890,9501
covariance,mean_kernel,1950,810,2100/405;2100/810,0,1950,810,2,1950.5,0.0,5001.1285,0.0,434197.5,0.0,86.81991249999999,0.0,2.5640240020239453,0.0,222.60871624019242,0.0,1950.0,810.0,2,2100/405;2100/810,2100,405;810
covariance,mean_kernel,1950,5001,2100/5001,0,1950,5001,1,6607.0,0.0,5000.602,0.0,635283.0,0.0,127.041315,0.0,0.7568642349023762,0.0,96.15301952474648,0.0,1950.0,5001.0,1,2100/5001,2100,5001
covariance,mean_kernel,1950,9251,2100/9251,0,1950,9251,1,8302.0,0.0,5000.53,0.0,785951.0,0.0,157.173531,0.0,0.6023283546133461,0.0,94.67007949891592,0.0,1950.0,9251.0,1,2100/9251,2100,9251
covariance,mean_kernel,1950,9501,2100/9501,0,1950,9501,1,8299.0,0.0,5000.573,0.0,792765.0,0.0,158.53484,0.0,0.6025512712374985,0.0,95.5253645017472,0.0,1950.0,9501.0,1,2100/9501,2100,9501
covariance,reduce_kernel,210,405,210/405,0,210,405,1,3968.0,0.0,5000.339,0.0,192789.0,0.0,38.555183,0.0,1.2601660786290323,0.0,48.5859375,0.0,210.0,405.0,1,210/405,210,405
covariance,reduce_kernel,210,810,210/810,0,210,810,1,8936.0,0.0,5000.312,0.0,241374.0,0.0,48.271788,0.0,0.559569382273948,0.0,27.011414503133395,0.0,210.0,810.0,1,210/810,210,810
covariance,reduce_kernel,210,5001,210/5001,0,210,5001,1,47584.0,0.0,5000.04,0.0,585688.0,0.0,117.136673,0.0,0.1050781775386684,0.0,12.30850706119704,0.0,210.0,5001.0,1,210/5001,210,5001
covariance,reduce_kernel,210,9251,210/9251,0,210,9251,1,51411.0,0.0,5000.099,0.0,758376.0,0.0,151.672208,0.0,0.0972573768259711,0.0,14.751240007002393,0.0,210.0,9251.0,1,210/9251,210,9251
covariance,reduce_kernel,210,9501,210/9501,0,210,9501,1,51364.0,0.0,5000.046,0.0,761389.0,0.0,152.276402,0.0,0.0973453391480414,0.0,14.823397710458687,0.0,210.0,9501.0,1,210/9501,210,9501
covariance,reduce_kernel,630,810,630/405;630/810,0,630,810,2,8967.0,0.0,5000.3795,0.0,253011.5,0.0,50.5984575,0.0,0.5576431024111598,0.0,28.215308441657974,0.0,630.0,810.0,2,630/405;630/810,630,405;810
covariance,reduce_kernel,630,5001,630/5001,0,630,5001,1,60374.0,0.0,5000.048,0.0,666813.0,0.0,133.361324,0.0,0.0828179017457846,0.0,11.044704674197504,0.0,630.0,5001.0,1,630/5001,630,5001
covariance,reduce_kernel,630,9251,630/9251,0,630,9251,1,94989.0,0.0,5000.002,0.0,964533.0,0.0,192.906506,0.0,0.0526376948909873,0.0,10.154154691595869,0.0,630.0,9251.0,1,630/9251,630,9251
covariance,reduce_kernel,630,9501,630/9501,0,630,9501,1,94053.0,0.0,5000.004,0.0,961149.0,0.0,192.229631,0.0,0.0531615578450448,0.0,10.21922745685943,0.0,630.0,9501.0,1,630/9501,630,9501
covariance,reduce_kernel,1050,810,1050/405;1050/810,0,1050,810,2,8994.5,0.0,5000.268,0.0,276599.5,0.0,55.316922,0.0,0.55592515364887,0.0,30.75218345830951,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
covariance,reduce_kernel,1050,5001,1050/5001,0,1050,5001,1,60249.0,0.0,5000.04,0.0,669568.0,0.0,133.912541,0.0,0.0829895931882686,0.0,11.1133462796063,0.0,1050.0,5001.0,1,1050/5001,1050,5001
covariance,reduce_kernel,1050,9251,1050/9251,0,1050,9251,1,102832.0,0.0,5000.049,0.0,1005164.0,0.0,201.030837,0.0,0.0486234732379026,0.0,9.774817177532286,0.0,1050.0,9251.0,1,1050/9251,1050,9251
covariance,reduce_kernel,1050,9501,1050/9501,0,1050,9501,1,102822.0,0.0,5000.044,0.0,1019572.0,0.0,203.912588,0.0,0.0486281535080041,0.0,9.91589348582988,0.0,1050.0,9501.0,1,1050/9501,1050,9501
covariance,reduce_kernel,1470,810,1470/405;1470/810,0,1470,810,2,9020.5,0.0,5000.0285,0.0,311633.5,0.0,62.326347,0.0,0.5542962974410528,0.0,34.54753795652911,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
covariance,reduce_kernel,1470,5001,1470/5001,0,1470,5001,1,60061.0,0.0,5000.061,0.0,711191.0,0.0,142.236464,0.0,0.0832497127919948,0.0,11.841144836083314,0.0,1470.0,5001.0,1,1470/5001,1470,5001
covariance,reduce_kernel,1470,9251,1470/9251,0,1470,9251,1,106071.0,0.0,5000.037,0.0,1063916.0,0.0,212.781642,0.0,0.0471385864185309,0.0,10.03022503794628,0.0,1470.0,9251.0,1,1470/9251,1470,9251
covariance,reduce_kernel,1470,9501,1470/9501,0,1470,9501,1,106271.0,0.0,5000.016,0.0,1067637.0,0.0,213.526712,0.0,0.0470496748877868,0.0,10.0463626012741,0.0,1470.0,9501.0,1,1470/9501,1470,9501
covariance,reduce_kernel,1890,810,1890/405;1890/810,0,1890,810,2,9035.5,0.0,5000.443499999999,0.0,463313.5,0.0,92.654477,0.0,0.5534219312693466,0.0,51.27695340707784,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
covariance,reduce_kernel,1890,5001,1890/5001,0,1890,5001,1,60790.0,0.0,4999.999,0.0,993134.0,0.0,198.626858,0.0,0.0822503536765915,0.0,16.337127817075178,0.0,1890.0,5001.0,1,1890/5001,1890,5001
covariance,reduce_kernel,1890,9251,1890/9251,0,1890,9251,1,106912.0,0.0,5000.037,0.0,1474692.0,0.0,294.93624,0.0,0.0467677809787488,0.0,13.793512421430709,0.0,1890.0,9251.0,1,1890/9251,1890,9251
covariance,reduce_kernel,1890,9501,1890/9501,0,1890,9501,1,107804.0,0.0,5000.025,0.0,1540497.0,0.0,308.097835,0.0,0.0463807001595488,0.0,14.289794441764684,0.0,1890.0,9501.0,1,1890/9501,1890,9501
covariance,reduce_kernel,1920,810,2100/405,0,1920,810,1,9032.0,0.0,5000.2,0.0,549852.0,0.0,109.965997,0.0,0.5536093888396811,0.0,60.87821080602303,0.0,1920.0,810.0,1,2100/405,2100,405
covariance,reduce_kernel,1920,9501,2100/9501,0,1920,9501,1,108114.0,0.0,5000.012,0.0,1673880.0,0.0,334.775215,0.0,0.0462475905063174,0.0,15.482546201232031,0.0,1920.0,9501.0,1,2100/9501,2100,9501
covariance,reduce_kernel,1950,5001,2100/5001,0,1950,5001,1,60769.0,0.0,5000.08,0.0,1127769.0,0.0,225.55021,0.0,0.082280109924468,0.0,18.55829452516908,0.0,1950.0,5001.0,1,2100/5001,2100,5001
covariance,reduce_kernel,1950,9251,2100/9251,0,1950,9251,1,107973.0,0.0,5000.008,0.0,1653232.0,0.0,330.645883,0.0,0.0463079473572096,0.0,15.311531586600356,0.0,1950.0,9251.0,1,2100/9251,2100,9251
covariance,reduce_kernel,1965,810,2100/810,0,1965,810,1,9039.0,0.0,5000.127,0.0,534529.0,0.0,106.903075,0.0,0.5531725854629937,0.0,59.13585573625401,0.0,1965.0,810.0,1,2100/810,2100,810
doitgen,kernel1,210,405,210/405,0,210,405,1,38802.0,0.0,5000.005,0.0,182099.0,0.0,36.419761,0.0,0.1288594660069068,0.0,4.693031287047059,0.0,210.0,405.0,1,210/405,210,405
doitgen,kernel1,210,810,210/810,0,210,810,1,42137.0,0.0,5000.069,0.0,192716.0,0.0,38.542669,0.0,0.1186621971189216,0.0,4.573557680898023,0.0,210.0,810.0,1,210/810,210,810
doitgen,kernel1,210,5001,210/5001,0,210,5001,1,42541.0,0.0,5000.087,0.0,354605.0,0.0,70.91976,0.0,0.1175357184833454,0.0,8.335605651019018,0.0,210.0,5001.0,1,210/5001,210,5001
doitgen,kernel1,210,9251,210/9251,0,210,9251,1,43838.0,0.0,5000.071,0.0,469830.0,0.0,93.96466,0.0,0.1140579177882202,0.0,10.717414115607465,0.0,210.0,9251.0,1,210/9251,210,9251
doitgen,kernel1,210,9501,210/9501,0,210,9501,1,43607.0,0.0,5000.119,0.0,469125.0,0.0,93.822774,0.0,0.1146632192079253,0.0,10.758020501295665,0.0,210.0,9501.0,1,210/9501,210,9501
doitgen,kernel1,630,810,630/405;630/810,0,630,810,2,81499.0,0.0,5000.046,0.0,215941.0,0.0,43.187805499999996,0.0,0.061883532169378704,0.0,2.6701499147022276,0.0,630.0,810.0,2,630/405;630/810,630,405;810
doitgen,kernel1,630,5001,630/5001,0,630,5001,1,90666.0,0.0,5000.047,0.0,387614.0,0.0,77.522073,0.0,0.0551479827057551,0.0,4.2751858469547575,0.0,630.0,5001.0,1,630/5001,630,5001
doitgen,kernel1,630,9251,630/9251,0,630,9251,1,96367.0,0.0,5000.021,0.0,508365.0,0.0,101.672583,0.0,0.0518851992902134,0.0,5.275301711166685,0.0,630.0,9251.0,1,630/9251,630,9251
doitgen,kernel1,630,9501,630/9501,0,630,9501,1,96923.0,0.0,5000.01,0.0,510818.0,0.0,102.16339,0.0,0.0515874457043219,0.0,5.270348627260815,0.0,630.0,9501.0,1,630/9501,630,9501
doitgen,kernel1,1050,810,1050/405;1050/810,0,1050,810,2,120462.5,0.0,5000.0165,0.0,248799.0,0.0,49.7596375,0.0,0.0415129983589642,0.0,2.065638114201758,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
doitgen,kernel1,1050,5001,1050/5001,0,1050,5001,1,125380.0,0.0,5000.024,0.0,422151.0,0.0,84.429788,0.0,0.0398789599617163,0.0,3.366972403892168,0.0,1050.0,5001.0,1,1050/5001,1050,5001
doitgen,kernel1,1050,9251,1050/9251,0,1050,9251,1,135795.0,0.0,5000.015,0.0,537292.0,0.0,107.458085,0.0,0.0368203173901837,0.0,3.956640524319747,0.0,1050.0,9251.0,1,1050/9251,1050,9251
doitgen,kernel1,1050,9501,1050/9501,0,1050,9501,1,135177.0,0.0,5000.008,0.0,533511.0,0.0,106.702033,0.0,0.0369886001316792,0.0,3.9467586941565513,0.0,1050.0,9501.0,1,1050/9501,1050,9501
doitgen,kernel1,1470,810,1470/405;1470/810,0,1470,810,2,159046.5,0.0,5000.0115000000005,0.0,304248.5,0.0,60.8495565,0.0,0.031439472725811296,0.0,1.9129545328116229,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
doitgen,kernel1,1470,5001,1470/5001,0,1470,5001,1,159859.0,0.0,5000.029,0.0,450373.0,0.0,90.074072,0.0,0.031277744762572,0.0,2.817314007969524,0.0,1470.0,5001.0,1,1470/5001,1470,5001
doitgen,kernel1,1470,9251,1470/9251,0,1470,9251,1,164397.0,0.0,5000.026,0.0,580942.0,0.0,116.187787,0.0,0.0304143384611641,0.0,3.533774947231397,0.0,1470.0,9251.0,1,1470/9251,1470,9251
doitgen,kernel1,1470,9501,1470/9501,0,1470,9501,1,164640.0,0.0,5000.02,0.0,586952.0,0.0,117.389941,0.0,0.0303694120505345,0.0,3.5650631681243925,0.0,1470.0,9501.0,1,1470/9501,1470,9501
doitgen,kernel1,1890,810,1890/405;1890/810,0,1890,810,2,197184.5,0.0,5000.0095,0.0,525549.0,0.0,105.1095995,0.0,0.02535970237168015,0.0,2.665419916097183,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
doitgen,kernel1,1890,5001,1890/5001,0,1890,5001,1,196343.0,0.0,5000.024,0.0,707284.0,0.0,141.456123,0.0,0.0254657614480781,0.0,3.602287833026897,0.0,1890.0,5001.0,1,1890/5001,1890,5001
doitgen,kernel1,1890,9251,1890/9251,0,1890,9251,1,200193.0,0.0,5000.009,0.0,816807.0,0.0,163.361097,0.0,0.0249759432147977,0.0,4.080097705713986,0.0,1890.0,9251.0,1,1890/9251,1890,9251
doitgen,kernel1,1890,9501,1890/9501,0,1890,9501,1,201125.0,0.0,5000.011,0.0,819040.0,0.0,163.807632,0.0,0.0248602162834058,0.0,4.072293349906775,0.0,1890.0,9501.0,1,1890/9501,1890,9501
doitgen,kernel1,1950,5001,2100/5001,0,1950,5001,1,207595.0,0.0,5000.002,0.0,818446.0,0.0,163.689136,0.0,0.0240853681447048,0.0,3.942513066306992,0.0,1950.0,5001.0,1,2100/5001,2100,5001
doitgen,kernel1,1965,810,2100/405;2100/810,0,1965,810,2,202657.0,0.0,5000.011,0.0,623832.0,0.0,124.766118,0.0,0.02467535193388985,0.0,3.0783167523613066,0.0,1965.0,810.0,2,2100/405;2100/810,2100,405;810
doitgen,kernel1,1965,9251,2100/9251,0,1965,9251,1,206794.0,0.0,5000.002,0.0,936241.0,0.0,187.248109,0.0,0.0241786608895809,0.0,4.5274089190208615,0.0,1965.0,9251.0,1,2100/9251,2100,9251
doitgen,kernel1,1965,9501,2100/9501,0,1965,9501,1,203557.0,0.0,5000.017,0.0,939432.0,0.0,187.885776,0.0,0.0245632279901943,0.0,4.61508078818218,0.0,1965.0,9501.0,1,2100/9501,2100,9501
doitgen,kernel2,210,405,210/405,0,210,405,1,374563.0,0.0,5000.009,0.0,154915.0,0.0,30.982946,0.0,0.013348913266927,0.0,0.4135886352896575,0.0,210.0,405.0,1,210/405,210,405
doitgen,kernel2,210,810,210/810,0,210,810,1,447308.0,0.0,5000.011,0.0,177577.0,0.0,35.515324,0.0,0.011178004864657,0.0,0.3969904405912704,0.0,210.0,810.0,1,210/810,210,810
doitgen,kernel2,210,5001,210/5001,0,210,5001,1,429117.0,0.0,5000.014,0.0,336603.0,0.0,67.320416,0.0,0.0116518665072695,0.0,0.7844084480456379,0.0,210.0,5001.0,1,210/5001,210,5001
doitgen,kernel2,210,9251,210/9251,0,210,9251,1,471260.0,0.0,5000.012,0.0,444520.0,0.0,88.903783,0.0,0.0106098798964478,0.0,0.9432584984934008,0.0,210.0,9251.0,1,210/9251,210,9251
doitgen,kernel2,210,9501,210/9501,0,210,9501,1,487280.0,0.0,5000.007,0.0,448565.0,0.0,89.712877,0.0,0.010261055245444,0.0,0.9205487604662616,0.0,210.0,9501.0,1,210/9501,210,9501
doitgen,kernel2,630,810,630/405;630/810,0,630,810,2,538040.5,0.0,5000.014,0.0,189265.5,0.0,37.852995,0.0,0.00935229675537565,0.0,0.3538830665290393,0.0,630.0,810.0,2,630/405;630/810,630,405;810
doitgen,kernel2,630,5001,630/5001,0,630,5001,1,599366.0,0.0,5000.013,0.0,351408.0,0.0,70.281415,0.0,0.0083421698928534,0.0,0.5862995231628088,0.0,630.0,5001.0,1,630/5001,630,5001
