target_name,feature_set,model,held_out_kernel_id,n_train_rows,n_test_rows,train_s,predict_s,predict_per_row_ms,n_features
time_ratio,runtime,xgboost,particlefilter::normalizeweights,1641,25,1.7185397110879421,0.007094069849699736,0.2837627939879894,162
time_ratio,runtime,xgboost,particlefilter::sum,1641,25,2.7729689539410174,0.008212032029405236,0.32848128117620945,162
time_ratio,runtime,xgboost,pathfinder::dynproc,1640,26,1.7467522209044546,0.007126234006136656,0.27408592331294834,162
time_ratio,runtime,xgboost,preeuler3d::computeflux,1640,26,1.7151609079446644,0.007079096976667643,0.27227296064106316,162
time_ratio,runtime,xgboost,preeuler3d::computefluxcontributions,1641,25,1.399488241178915,0.007139862049371004,0.28559448197484016,162
time_ratio,runtime,xgboost,preeuler3d::computestepfactor,1640,26,1.5907997691538185,0.00701373303309083,0.2697589628111857,162
time_ratio,runtime,xgboost,preeuler3d::timestep,1640,26,1.7619936459232122,0.007090480998158455,0.27271080762147903,162
time_ratio,runtime,xgboost,sradv1::compress,1640,26,1.7741491950582713,0.007010500179603696,0.26963462229244983,162
time_ratio,runtime,xgboost,sradv1::extract,1640,26,1.3970439778640866,0.00715674995444715,0.2752596136325827,162
time_ratio,runtime,xgboost,sradv1::prepare,1641,25,1.67835528193973,0.007241650950163603,0.2896660380065441,162
time_ratio,runtime,xgboost,sradv1::reduce,1640,26,1.739742964040488,0.007106379140168428,0.27332227462186265,162
time_ratio,runtime,xgboost,sradv1::srad,1640,26,1.7530599050223827,0.007183092879131436,0.27627280304351676,162
time_ratio,runtime,xgboost,sradv1::srad2,1640,26,1.6386133159976453,0.02341004111804068,0.9003861968477185,162
time_ratio,runtime,xgboost,streamcluster::computecost,1640,26,1.426899577025324,0.007116016000509262,0.27369292309651005,162
time_ratio,runtime,xgboost,syr2k::syr2kkernel,1640,26,2.3629509231541306,0.008042494067922235,0.30932669492008597,162
time_ratio,runtime,xgboost,syrk::syrkkernel,1641,25,2.3150041808839887,0.007017316063866019,0.28069264255464077,162
time_ratio,ptx_launch,random_forest,2dconv::convolution2dkernel,1640,26,1.0915220980532467,0.2610116999130696,10.038911535118062,71
time_ratio,ptx_launch,random_forest,2mm::mm2kernel1,1641,25,1.0464426211547107,0.2493106140755117,9.972424563020468,71
time_ratio,ptx_launch,random_forest,2mm::mm2kernel2,1640,26,1.1055644538719207,0.29085209988988936,11.186619226534207,71
time_ratio,ptx_launch,random_forest,3mm::mm3kernel1,1641,25,1.0378033199813217,0.2790030960459262,11.160123841837049,71
time_ratio,ptx_launch,random_forest,3mm::mm3kernel2,1640,26,1.027015837840736,0.28877628105692565,11.106780040650985,71
time_ratio,ptx_launch,random_forest,3mm::mm3kernel3,1640,26,1.0822488169651479,0.27047832985408604,10.403012686695616,71
time_ratio,ptx_launch,random_forest,atax::ataxkernel1,1640,26,1.0501116472296417,0.25150363612920046,9.673216774200018,71
time_ratio,ptx_launch,random_forest,atax::ataxkernel2,1640,26,1.0536582479253411,0.2523875271435827,9.70721258244549,71
time_ratio,ptx_launch,random_forest,bicg::bicgkernel1,1640,26,1.0938201369717717,0.2617398099973798,10.066915769129992,71
time_ratio,ptx_launch,random_forest,bicg::bicgkernel2,1641,25,1.004509726073593,0.2625372351612896,10.501489406451583,71
time_ratio,ptx_launch,random_forest,correlation::corrkernel,1641,25,1.0816664539743215,0.2717853880021721,10.871415520086884,71
time_ratio,ptx_launch,random_forest,correlation::meankernel,1640,26,1.029003739124164,0.26710208505392075,10.27315711745849,71
time_ratio,ptx_launch,random_forest,correlation::reducekernel,1640,26,1.0233949609100819,0.2627132828347385,10.104357032105327,71
time_ratio,ptx_launch,random_forest,correlation::stdkernel,1640,26,1.0089434150140733,0.2646556501276791,10.179063466449197,71
time_ratio,ptx_launch,random_forest,covariance::covarkernel,1641,25,0.9630109630525112,0.25513652502559125,10.20546100102365,71
time_ratio,ptx_launch,random_forest,covariance::meankernel,1641,25,1.0063887401483953,0.2481432028580457,9.925728114321828,71
time_ratio,ptx_launch,random_forest,covariance::reducekernel,1640,26,1.023514071945101,0.2683178011793643,10.31991542997555,71
time_ratio,ptx_launch,random_forest,doitgen::kernel1,1641,25,1.0649988460354507,0.25877801701426506,10.351120680570602,71
time_ratio,ptx_launch,random_forest,doitgen::kernel2,1640,26,1.0214652081485838,0.2693126401863992,10.358178468707662,71
time_ratio,ptx_launch,random_forest,euler3d::computeflux,1640,26,1.0306560979224741,0.31101354607380927,11.96205946437728,71
time_ratio,ptx_launch,random_forest,euler3d::computestepfactor,1641,25,1.006902830908075,0.24687947798520327,9.87517911940813,71
time_ratio,ptx_launch,random_forest,euler3d::timestep,1640,26,1.0194910180289298,0.25427067815326154,9.779641467433136,71
time_ratio,ptx_launch,random_forest,fdtd2d::step1,1640,26,1.0193522891495377,0.3045085009653121,11.711865421742775,71
time_ratio,ptx_launch,random_forest,fdtd2d::step2,1640,26,0.9957621921785176,0.24890846200287342,9.5734023847259,71
time_ratio,ptx_launch,random_forest,fdtd2d::step3,1640,26,1.019257000181824,0.28007328091189265,10.772049265842025,71
time_ratio,ptx_launch,random_forest,gemm::gemmkernel,1641,25,1.1020323599223047,0.2636302129831165,10.54520851932466,71
time_ratio,ptx_launch,random_forest,gemver::gemverkernel1,1640,26,1.0416725079994649,0.2652238979935646,10.200919153598639,71
time_ratio,ptx_launch,random_forest,gemver::gemverkernel2,1640,26,0.98695786180906,0.2533722931984812,9.745088199941584,71
time_ratio,ptx_launch,random_forest,gemver::gemverkernel3,1640,26,1.0580612439662218,0.27400721120648086,10.538738892556957,71
time_ratio,ptx_launch,random_forest,gesummv::gesummvkernel,1640,26,0.9647928290069103,0.2767688778694719,10.644956841133535,71
time_ratio,ptx_launch,random_forest,gramschmidt::kernel1,1641,25,1.0624212760012597,0.25764877698384225,10.30595107935369,71
time_ratio,ptx_launch,random_forest,gramschmidt::kernel2,1641,25,0.9837130920495838,0.2616842600982636,10.467370403930545,71
time_ratio,ptx_launch,random_forest,gramschmidt::kernel3,1641,25,0.9825947759672999,0.2503670649603009,10.014682598412037,71
time_ratio,ptx_launch,random_forest,hotspot3d::hotspotopt1,1640,26,1.0257960590533912,0.2557402611710131,9.836163891192813,71
time_ratio,ptx_launch,random_forest,hotspot::calculatetemp,1640,26,1.083627913845703,0.2906586560420692,11.179179078541122,71
time_ratio,ptx_launch,random_forest,jacobi1d::kernel1,1641,25,1.0202330250758678,0.25066048209555447,10.026419283822179,71
time_ratio,ptx_launch,random_forest,jacobi1d::kernel2,1641,25,0.9680260140448809,0.23591349297203124,9.43653971888125,71
time_ratio,ptx_launch,random_forest,jacobi2d::kernel1,1640,26,1.04988744109869,0.28111140709370375,10.811977195911684,71
time_ratio,ptx_launch,random_forest,jacobi2d::kernel2,1640,26,1.0306870830245316,0.258155187824741,9.929045685566962,71
time_ratio,ptx_launch,random_forest,kmeans::kmeanspoint,1641,25,1.064360162941739,0.2649113079532981,10.596452318131924,71
time_ratio,ptx_launch,random_forest,lavamd::kernelgpucuda,1641,25,1.0066051329486072,0.250537924002856,10.02151696011424,71
time_ratio,ptx_launch,random_forest,mvt::kernel1,1640,26,1.0238622629549354,0.27508829603902996,10.580319078424228,71
time_ratio,ptx_launch,random_forest,mvt::kernel2,1640,26,1.035166972083971,0.3228043131530285,12.415550505885712,71
time_ratio,ptx_launch,random_forest,myocyte::solver2,1640,26,0.9855400868691504,0.27983376989141107,10.762837303515811,71
time_ratio,ptx_launch,random_forest,nn::euclid,1640,26,1.0013004678767174,0.24193679611198604,9.30526138892254,71
time_ratio,ptx_launch,random_forest,nw::shared1,1641,25,1.017283558147028,0.3139343799557537,12.557375198230147,71
time_ratio,ptx_launch,random_forest,nw::shared2,1641,25,1.0126863429322839,0.27221825695596635,10.888730278238654,71
time_ratio,ptx_launch,random_forest,particlefilter::findindex,1640,26,1.0136208508629352,0.24731693207286298,9.512189695110115,71
time_ratio,ptx_launch,random_forest,particlefilter::likelihood,1641,25,1.1119861139450222,0.2685532649047673,10.742130596190691,68
time_ratio,ptx_launch,random_forest,particlefilter::normalizeweights,1641,25,0.9668105249293149,0.31380859506316483,12.552343802526593,71
time_ratio,ptx_launch,random_forest,particlefilter::sum,1641,25,0.9658778118900955,0.2565202200785279,10.260808803141117,71
time_ratio,ptx_launch,random_forest,pathfinder::dynproc,1640,26,1.0342952369246632,0.2707030260935426,10.411654849751638,71
time_ratio,ptx_launch,random_forest,preeuler3d::computeflux,1640,26,1.0611554239876568,0.24990537692792714,9.611745266458737,71
time_ratio,ptx_launch,random_forest,preeuler3d::computefluxcontributions,1641,25,1.0280150999315083,0.2381726261228323,9.526905044913292,71
time_ratio,ptx_launch,random_forest,preeuler3d::computestepfactor,1640,26,1.0280789430253208,0.2628673678264022,10.110283377938547,71
time_ratio,ptx_launch,random_forest,preeuler3d::timestep,1640,26,1.004584810929373,0.27147671789862216,10.441412226870082,71
time_ratio,ptx_launch,random_forest,sradv1::compress,1640,26,1.0142117158975452,0.26436913292855024,10.168043574175009,71
time_ratio,ptx_launch,random_forest,sradv1::extract,1640,26,1.0327940110582858,0.2598923188634217,9.99585841782391,71
time_ratio,ptx_launch,random_forest,sradv1::prepare,1641,25,1.0639531160704792,0.24894440593197942,9.957776237279177,71
time_ratio,ptx_launch,random_forest,sradv1::reduce,1640,26,1.0354262648615986,0.26443416089750826,10.170544649904164,71
time_ratio,ptx_launch,random_forest,sradv1::srad,1640,26,0.9687813280615956,0.2806868532206863,10.795648200795629,71
time_ratio,ptx_launch,random_forest,sradv1::srad2,1640,26,1.0326770308893174,0.2537579939235002,9.759922843211545,71
time_ratio,ptx_launch,random_forest,streamcluster::computecost,1640,26,0.9902928669471294,0.2516372848767787,9.678357110645335,71
time_ratio,ptx_launch,random_forest,syr2k::syr2kkernel,1640,26,1.052193689160049,0.2642832950223237,10.164742116243222,71
time_ratio,ptx_launch,random_forest,syrk::syrkkernel,1641,25,1.107430683914572,0.2655905019491911,10.623620077967644,71
time_ratio,ptx_launch,extra_trees,2dconv::convolution2dkernel,1640,26,0.5580858590546995,0.3019431128632277,11.613196648585681,71
time_ratio,ptx_launch,extra_trees,2mm::mm2kernel1,1641,25,0.5574571408797055,0.25715427892282605,10.286171156913042,71
time_ratio,ptx_launch,extra_trees,2mm::mm2kernel2,1640,26,0.5780691548716277,0.2397540220990777,9.221308542272219,71
time_ratio,ptx_launch,extra_trees,3mm::mm3kernel1,1641,25,0.6506216588895768,0.2614475579466671,10.457902317866683,71
time_ratio,ptx_launch,extra_trees,3mm::mm3kernel2,1640,26,0.573235189076513,0.271232760977,10.432029268346152,71
time_ratio,ptx_launch,extra_trees,3mm::mm3kernel3,1640,26,0.5399555519688874,0.2786068480927497,10.715648003567297,71
time_ratio,ptx_launch,extra_trees,atax::ataxkernel1,1640,26,0.6224442420061678,0.2905438719317317,11.174764305066605,71
time_ratio,ptx_launch,extra_trees,atax::ataxkernel2,1640,26,0.5535587398335338,0.2854696069844067,10.979600268631028,71
time_ratio,ptx_launch,extra_trees,bicg::bicgkernel1,1640,26,0.569295453839004,0.27433777903206646,10.551453039694865,71
time_ratio,ptx_launch,extra_trees,bicg::bicgkernel2,1641,25,0.6201627908740193,0.27606115490198135,11.042446196079254,71
time_ratio,ptx_launch,extra_trees,correlation::corrkernel,1641,25,0.5716901659034193,0.2547653350047767,10.190613400191069,71
time_ratio,ptx_launch,extra_trees,correlation::meankernel,1640,26,0.5667558968998492,0.25474579306319356,9.797915117815137,71
time_ratio,ptx_launch,extra_trees,correlation::reducekernel,1640,26,0.6127853158395737,0.24797350796870887,9.53744261418111,71
time_ratio,ptx_launch,extra_trees,correlation::stdkernel,1640,26,0.5683783739805222,0.2563272921834141,9.858742007054389,71
time_ratio,ptx_launch,extra_trees,covariance::covarkernel,1641,25,0.5622602321673185,0.2642199120018631,10.568796480074525,71
time_ratio,ptx_launch,extra_trees,covariance::meankernel,1641,25,0.611807837150991,0.26164114009588957,10.465645603835583,71
time_ratio,ptx_launch,extra_trees,covariance::reducekernel,1640,26,0.5644575231708586,0.26118189189583063,10.04545738060887,71
time_ratio,ptx_launch,extra_trees,doitgen::kernel1,1641,25,0.5550290201790631,0.28320624795742333,11.328249918296933,71
time_ratio,ptx_launch,extra_trees,doitgen::kernel2,1640,26,0.5664637009613216,0.26816212898120284,10.31392803773857,71
time_ratio,ptx_launch,extra_trees,euler3d::computeflux,1640,26,0.5717734331265092,0.25742337899282575,9.90089919203176,71
time_ratio,ptx_launch,extra_trees,euler3d::computestepfactor,1641,25,0.5572153208777308,0.2748165528755635,10.99266211502254,71
time_ratio,ptx_launch,extra_trees,euler3d::timestep,1640,26,0.5656282820273191,0.2748656291514635,10.571754967363981,71
time_ratio,ptx_launch,extra_trees,fdtd2d::step1,1640,26,0.5594466968905181,0.26605076785199344,10.232721840461286,71
time_ratio,ptx_launch,extra_trees,fdtd2d::step2,1640,26,0.563673396827653,0.2500781218986958,9.618389303795993,71
time_ratio,ptx_launch,extra_trees,fdtd2d::step3,1640,26,0.5453250221908092,0.2525711690541357,9.714275732851373,71
time_ratio,ptx_launch,extra_trees,gemm::gemmkernel,1641,25,0.5607864260673523,0.2669884681235999,10.679538724943995,71
time_ratio,ptx_launch,extra_trees,gemver::gemverkernel1,1640,26,0.5571285260375589,0.25577890197746456,9.83765007605633,71
time_ratio,ptx_launch,extra_trees,gemver::gemverkernel2,1640,26,0.5570052308030427,0.25058255484327674,9.637790570895259,71
time_ratio,ptx_launch,extra_trees,gemver::gemverkernel3,1640,26,0.5651508329901844,0.2753636250272393,10.59090865489382,71
time_ratio,ptx_launch,extra_trees,gesummv::gesummvkernel,1640,26,0.561370275914669,0.25627613603137434,9.856774462745168,71
time_ratio,ptx_launch,extra_trees,gramschmidt::kernel1,1641,25,0.5536357981618494,0.284118358977139,11.36473435908556,71
time_ratio,ptx_launch,extra_trees,gramschmidt::kernel2,1641,25,0.5530580331105739,0.2484959838911891,9.939839355647564,71
time_ratio,ptx_launch,extra_trees,gramschmidt::kernel3,1641,25,0.5704135780688375,0.260293924016878,10.41175696067512,71
time_ratio,ptx_launch,extra_trees,hotspot3d::hotspotopt1,1640,26,0.5639207388740033,0.2620225287973881,10.07778956913031,71
time_ratio,ptx_launch,extra_trees,hotspot::calculatetemp,1640,26,0.5546401280444115,0.29311435599811375,11.27362907685053,71
time_ratio,ptx_launch,extra_trees,jacobi1d::kernel1,1641,25,0.568441882962361,0.255360224051401,10.21440896205604,71
time_ratio,ptx_launch,extra_trees,jacobi1d::kernel2,1641,25,0.5663977290969342,0.2537076440639794,10.148305762559175,71
time_ratio,ptx_launch,extra_trees,jacobi2d::kernel1,1640,26,0.5741929500363767,0.2559295550454408,9.843444424824646,71
time_ratio,ptx_launch,extra_trees,jacobi2d::kernel2,1640,26,0.5534719110000879,0.323296062881127,12.434463956966422,71
time_ratio,ptx_launch,extra_trees,kmeans::kmeanspoint,1641,25,0.5670833990443498,0.25410186988301575,10.16407479532063,71
time_ratio,ptx_launch,extra_trees,lavamd::kernelgpucuda,1641,25,0.5611242929007858,0.2537766320165247,10.151065280660987,71
time_ratio,ptx_launch,extra_trees,mvt::kernel1,1640,26,0.5792793990112841,0.3070104660000652,11.808094846156354,71
time_ratio,ptx_launch,extra_trees,mvt::kernel2,1640,26,0.585510941920802,0.27162827202118933,10.447241231584204,71
time_ratio,ptx_launch,extra_trees,myocyte::solver2,1640,26,0.5565477928612381,0.28177447197958827,10.837479691522626,71
time_ratio,ptx_launch,extra_trees,nn::euclid,1640,26,0.6406316470820457,0.25440889899618924,9.784957653699585,71
time_ratio,ptx_launch,extra_trees,nw::shared1,1641,25,0.5633142748847604,0.2960635810159147,11.842543240636587,71
time_ratio,ptx_launch,extra_trees,nw::shared2,1641,25,0.5601876159198582,0.2620480670593679,10.481922682374716,71
time_ratio,ptx_launch,extra_trees,particlefilter::findindex,1640,26,0.6510773559566587,0.2648888339754194,10.18803207597767,71
time_ratio,ptx_launch,extra_trees,particlefilter::likelihood,1641,25,0.5983656719326973,0.2628057850524783,10.512231402099133,68
time_ratio,ptx_launch,extra_trees,particlefilter::normalizeweights,1641,25,0.5534100809600204,0.2812746830750257,11.250987323001027,71
time_ratio,ptx_launch,extra_trees,particlefilter::sum,1641,25,0.6220336901023984,0.26883327891118824,10.75333115644753,71
time_ratio,ptx_launch,extra_trees,pathfinder::dynproc,1640,26,0.5721977700013667,0.29040640499442816,11.169477115170313,71
time_ratio,ptx_launch,extra_trees,preeuler3d::computeflux,1640,26,0.5828332139644772,0.24146937811747193,9.287283773748921,71
time_ratio,ptx_launch,extra_trees,preeuler3d::computefluxcontributions,1641,25,0.6376168178394437,0.24807268590666354,9.922907436266541,71
time_ratio,ptx_launch,extra_trees,preeuler3d::computestepfactor,1640,26,0.5511292279697955,0.26317478995770216,10.122107306065468,71
time_ratio,ptx_launch,extra_trees,preeuler3d::timestep,1640,26,0.5745607989374548,0.2638169110286981,10.146804270334542,71
time_ratio,ptx_launch,extra_trees,sradv1::compress,1640,26,0.606577622005716,0.2476485250517726,9.524943271222023,71
time_ratio,ptx_launch,extra_trees,sradv1::extract,1640,26,0.5624517011456192,0.26390709402039647,10.150272846938325,71
time_ratio,ptx_launch,extra_trees,sradv1::prepare,1641,25,0.5586047559045255,0.25171579187735915,10.068631675094366,71
time_ratio,ptx_launch,extra_trees,sradv1::reduce,1640,26,0.5559948300942779,0.25633479305543005,9.859030502131926,71
time_ratio,ptx_launch,extra_trees,sradv1::srad,1640,26,0.5571163641288877,0.2654852250125259,10.210970192789457,71
time_ratio,ptx_launch,extra_trees,sradv1::srad2,1640,26,0.5666374389547855,0.287068281089887,11.041087734226425,71
time_ratio,ptx_launch,extra_trees,streamcluster::computecost,1640,26,0.5688839950598776,0.2825139530468732,10.865921271033585,71
time_ratio,ptx_launch,extra_trees,syr2k::syr2kkernel,1640,26,0.556048525031656,0.2772753620520234,10.6644370020009,71
time_ratio,ptx_launch,extra_trees,syrk::syrkkernel,1641,25,0.5786323379725218,0.25099392095580697,10.039756838232279,71
time_ratio,ptx_launch,xgboost,2dconv::convolution2dkernel,1640,26,1.7787386579439044,0.004778334870934486,0.18378211042055717,71
time_ratio,ptx_launch,xgboost,2mm::mm2kernel1,1641,25,1.296102570137009,0.004709617933258414,0.18838471733033657,71
time_ratio,ptx_launch,xgboost,2mm::mm2kernel2,1640,26,2.1211303488817066,0.0047492829617112875,0.182664729296588,71
time_ratio,ptx_launch,xgboost,3mm::mm3kernel1,1641,25,0.906109101139009,0.004690404050052166,0.18761616200208664,71
time_ratio,ptx_launch,xgboost,3mm::mm3kernel2,1640,26,1.5453026168979704,0.004677369957789779,0.1798988445303761,71
time_ratio,ptx_launch,xgboost,3mm::mm3kernel3,1640,26,0.9194305499549955,0.005392713006585836,0.20741203871483987,71
time_ratio,ptx_launch,xgboost,atax::ataxkernel1,1640,26,1.6879676799289882,0.021115400129929185,0.8121307742280456,71
time_ratio,ptx_launch,xgboost,atax::ataxkernel2,1640,26,1.2942732060328126,0.004838787950575352,0.18610722886828274,71
time_ratio,ptx_launch,xgboost,bicg::bicgkernel1,1640,26,0.9071063580922782,0.004672317067161202,0.17970450258312315,71
time_ratio,ptx_launch,xgboost,bicg::bicgkernel2,1641,25,1.176797493128106,0.021013505989685655,0.8405402395874262,71
time_ratio,ptx_launch,xgboost,correlation::corrkernel,1641,25,0.9492829078808427,0.019919981015846133,0.7967992406338453,71
time_ratio,ptx_launch,xgboost,correlation::meankernel,1640,26,1.231550277210772,0.02328836708329618,0.8957064262806222,71
time_ratio,ptx_launch,xgboost,correlation::reducekernel,1640,26,0.920295740943402,0.005131313111633062,0.19735819660127163,71
time_ratio,ptx_launch,xgboost,correlation::stdkernel,1640,26,1.0236501928884536,0.019777144072577357,0.7606593874068215,71
time_ratio,ptx_launch,xgboost,covariance::covarkernel,1641,25,0.9973789460491389,0.0046687989961355925,0.1867519598454237,71
time_ratio,ptx_launch,xgboost,covariance::meankernel,1641,25,0.904288399964571,0.00466948701068759,0.18677948042750359,71
time_ratio,ptx_launch,xgboost,covariance::reducekernel,1640,26,1.249912717845291,0.004736701026558876,0.18218080871380293,71
time_ratio,ptx_launch,xgboost,doitgen::kernel1,1641,25,0.9521207418292761,0.004619561834260821,0.18478247337043285,71
time_ratio,ptx_launch,xgboost,doitgen::kernel2,1640,26,1.2351421772036701,0.0047126589342951775,0.1812561128575068,71
time_ratio,ptx_launch,xgboost,euler3d::computeflux,1640,26,0.8995080490130931,0.004623634973540902,0.17783211436695778,71
time_ratio,ptx_launch,xgboost,euler3d::computestepfactor,1641,25,1.3260696840006858,0.00500869401730597,0.2003477606922388,71
time_ratio,ptx_launch,xgboost,euler3d::timestep,1640,26,0.9188283081166446,0.004691457841545343,0.18044068621328244,71
time_ratio,ptx_launch,xgboost,fdtd2d::step1,1640,26,1.260534211061895,0.004697229014709592,0.18066265441190738,71
time_ratio,ptx_launch,xgboost,fdtd2d::step2,1640,26,0.8842234809417278,0.004783974960446358,0.18399903694024453,71
time_ratio,ptx_launch,xgboost,fdtd2d::step3,1640,26,1.3111511101014912,0.02097060577943921,0.806561760747662,71
time_ratio,ptx_launch,xgboost,gemm::gemmkernel,1641,25,0.9749361630529165,0.004745652200654149,0.18982608802616596,71
time_ratio,ptx_launch,xgboost,gemver::gemverkernel1,1640,26,1.3010867270641029,0.004806376062333584,0.18486061778206092,71
time_ratio,ptx_launch,xgboost,gemver::gemverkernel2,1640,26,0.908272088970989,0.00474200421012938,0.18238477731266847,71
time_ratio,ptx_launch,xgboost,gemver::gemverkernel3,1640,26,1.34752081008628,0.0048374689649790525,0.18605649865304047,71
time_ratio,ptx_launch,xgboost,gesummv::gesummvkernel,1640,26,0.9213268260937184,0.0055748310405761,0.21441657848369616,71
time_ratio,ptx_launch,xgboost,gramschmidt::kernel1,1641,25,1.2537785740569234,0.004690222907811403,0.18760891631245613,71
time_ratio,ptx_launch,xgboost,gramschmidt::kernel2,1641,25,1.1090550508815795,0.021019427105784416,0.8407770842313766,71
time_ratio,ptx_launch,xgboost,gramschmidt::kernel3,1641,25,1.1080038868822157,0.004540574969723821,0.18162299878895283,71
time_ratio,ptx_launch,xgboost,hotspot3d::hotspotopt1,1640,26,0.9530139579437673,0.004753958899527788,0.18284457305876106,71
time_ratio,ptx_launch,xgboost,hotspot::calculatetemp,1640,26,1.185304624028504,0.00450300588272512,0.17319253395096615,71
time_ratio,ptx_launch,xgboost,jacobi1d::kernel1,1641,25,0.904545497847721,0.004701428115367889,0.18805712461471558,71
time_ratio,ptx_launch,xgboost,jacobi1d::kernel2,1641,25,1.2541676501277834,0.004706899169832468,0.18827596679329872,71
time_ratio,ptx_launch,xgboost,jacobi2d::kernel1,1640,26,0.8745194978546351,0.004683963023126125,0.18015242396638945,71
time_ratio,ptx_launch,xgboost,jacobi2d::kernel2,1640,26,1.4217942231334746,0.004796206951141357,0.18446949812082142,71
time_ratio,ptx_launch,xgboost,kmeans::kmeanspoint,1641,25,0.9174838450271636,0.004711784888058901,0.18847139552235603,71
time_ratio,ptx_launch,xgboost,lavamd::kernelgpucuda,1641,25,1.173474936047569,0.004700646037235856,0.18802584148943424,71
time_ratio,ptx_launch,xgboost,mvt::kernel1,1640,26,0.8728040680289268,0.004709518048912287,0.18113530957354948,71
time_ratio,ptx_launch,xgboost,mvt::kernel2,1640,26,1.450780063169077,0.016554504167288542,0.636711698741867,71
time_ratio,ptx_launch,xgboost,myocyte::solver2,1640,26,0.8803476491011679,0.004715923918411136,0.18138168916965908,71
time_ratio,ptx_launch,xgboost,nn::euclid,1640,26,1.2753117489628494,0.004693976137787104,0.18053754376104245,71
time_ratio,ptx_launch,xgboost,nw::shared1,1641,25,1.9039453901350498,0.005104728043079376,0.20418912172317505,71
time_ratio,ptx_launch,xgboost,nw::shared2,1641,25,0.9011293628718704,0.0049969160463660955,0.19987664185464382,71
time_ratio,ptx_launch,xgboost,particlefilter::findindex,1640,26,1.304259271826595,0.005144873866811395,0.19787976410813057,71
time_ratio,ptx_launch,xgboost,particlefilter::likelihood,1641,25,0.9068357839714736,0.004886412061750889,0.19545648247003555,68
time_ratio,ptx_launch,xgboost,particlefilter::normalizeweights,1641,25,1.2854451269377023,0.0047669620253145695,0.19067848101258278,71
time_ratio,ptx_launch,xgboost,particlefilter::sum,1641,25,0.8914967440068722,0.0046474807895720005,0.18589923158288002,71
time_ratio,ptx_launch,xgboost,pathfinder::dynproc,1640,26,1.409581009997055,0.004805732984095812,0.18483588400368506,71
time_ratio,ptx_launch,xgboost,preeuler3d::computeflux,1640,26,0.8747012859676033,0.004671612987294793,0.17967742258826128,71
time_ratio,ptx_launch,xgboost,preeuler3d::computefluxcontributions,1641,25,1.2788712219335139,0.004678100813180208,0.18712403252720833,71
time_ratio,ptx_launch,xgboost,preeuler3d::computestepfactor,1640,26,0.9201454599387944,0.004629099974408746,0.17804230670802867,71
time_ratio,ptx_launch,xgboost,preeuler3d::timestep,1640,26,1.3848729960154742,0.008968882029876113,0.3449570011490813,71
time_ratio,ptx_launch,xgboost,sradv1::compress,1640,26,2.1492325940635055,0.00475563108921051,0.18290888804655808,71
time_ratio,ptx_launch,xgboost,sradv1::extract,1640,26,0.9747328909579664,0.00473434804007411,0.18209030923361963,71
time_ratio,ptx_launch,xgboost,sradv1::prepare,1641,25,1.3116295160725713,0.00479162996634841,0.19166519865393639,71
time_ratio,ptx_launch,xgboost,sradv1::reduce,1640,26,1.064877490978688,0.004789465107023716,0.1842101964239891,71
time_ratio,ptx_launch,xgboost,sradv1::srad,1640,26,1.4636298050172627,0.004903570981696248,0.18859888391139418,71
time_ratio,ptx_launch,xgboost,sradv1::srad2,1640,26,1.1393654870335013,0.021107069216668606,0.811810354487254,71
time_ratio,ptx_launch,xgboost,streamcluster::computecost,1640,26,2.9348805758636445,0.004768660990521312,0.18341003809697354,71
time_ratio,ptx_launch,xgboost,syr2k::syr2kkernel,1640,26,2.6362093170173466,0.004732199013233185,0.1820076543551225,71
time_ratio,ptx_launch,xgboost,syrk::syrkkernel,1641,25,0.8953270558267832,0.00468589598312974,0.1874358393251896,71
time_ratio,ptx_runtime,random_forest,2dconv::convolution2dkernel,1640,26,1.397098126122728,0.2763100068550557,10.62730795596368,214
time_ratio,ptx_runtime,random_forest,2mm::mm2kernel1,1641,25,1.3255253951065242,0.2659729830920696,10.638919323682785,214
time_ratio,ptx_runtime,random_forest,2mm::mm2kernel2,1640,26,1.3131830440834165,0.2623533559963107,10.090513692165796,214
time_ratio,ptx_runtime,random_forest,3mm::mm3kernel1,1641,25,1.3029515750240535,0.26809831499122083,10.723932599648833,214
time_ratio,ptx_runtime,random_forest,3mm::mm3kernel2,1640,26,1.3079582219943404,0.25822079507634044,9.93156904139771,214
time_ratio,ptx_runtime,random_forest,3mm::mm3kernel3,1640,26,1.4115170969162136,0.25329258386045694,9.742022456171421,214
time_ratio,ptx_runtime,random_forest,atax::ataxkernel1,1640,26,1.3008934899698943,0.2541916898917407,9.776603457374641,214
time_ratio,ptx_runtime,random_forest,atax::ataxkernel2,1640,26,1.3015238558873534,0.2723428390454501,10.474724578671157,214
time_ratio,ptx_runtime,random_forest,bicg::bicgkernel1,1640,26,1.313361964887008,0.2604601320344955,10.017697385942133,214
time_ratio,ptx_runtime,random_forest,bicg::bicgkernel2,1641,25,1.354370477842167,0.26947821909561753,10.779128763824701,214
time_ratio,ptx_runtime,random_forest,correlation::corrkernel,1641,25,1.3832872528582811,0.27815739111974835,11.126295644789934,214
time_ratio,ptx_runtime,random_forest,correlation::meankernel,1640,26,1.3054815069772303,0.2665881239809096,10.253389383881139,214
time_ratio,ptx_runtime,random_forest,correlation::reducekernel,1640,26,1.3163337230216712,0.25381436408497393,9.76209092634515,214
