constraint_name,constraint_limit,feature_set,model,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,no_pred_feasible,selected_pred_time_ratio,selected_pred_energy_ratio,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
5pct,1.05,runtime,random_forest,correlation,reduce_kernel,correlation::reducekernel,1470,9251,1470.0,9251.0,False,False,1.0216839224281162,0.707054856209215,1.0436275653201637,0.6657595488287699,4.362756532016365,33.424045117123015,False,1470,9251,1470.0,9251.0,False,1.0436275653201637,0.6657595488287699,4.362756532016365,33.424045117123015,0.0,0.0,0.0463599376923932,16.07854281793569,0.0483825089023068,10.704443412292925,0.0483825089023068,10.704443412292925
5pct,1.05,runtime,random_forest,correlation,std_kernel,correlation::stdkernel,1890,9251,1890.0,9251.0,False,False,1.016611723543798,0.8647998558730472,1.022745048271626,0.875662144189882,2.2745048271626045,12.433785581011803,False,1890,9251,1890.0,9251.0,False,1.022745048271626,0.875662144189882,2.2745048271626045,12.433785581011803,0.0,0.0,0.604474492263056,99.23972437137331,0.6182232937685459,86.90046983184965,0.6182232937685459,86.90046983184965
5pct,1.05,runtime,random_forest,covariance,covar_kernel,covariance::covarkernel,1890,9251,1890.0,9251.0,False,False,1.0180157656907292,0.8494204578746092,1.021388270082908,0.8580370821162795,2.1388270082908,14.19629178837205,False,1890,9251,1890.0,9251.0,False,1.021388270082908,0.8580370821162795,2.1388270082908,14.19629178837205,0.0,0.0,1348.81175,242987.75,1377.6605,208492.5,1377.6605,208492.5
5pct,1.05,runtime,random_forest,covariance,mean_kernel,covariance::meankernel,1890,9251,1890.0,9251.0,False,False,1.0179274918327166,0.8474374129342027,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,False,1890,9251,1890.0,9251.0,False,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,0.0,0.0,0.6037243419463898,104.34581019077515,0.6118324972470328,86.38272360210449,0.6118324972470328,86.38272360210449
5pct,1.05,runtime,random_forest,covariance,reduce_kernel,covariance::reducekernel,1470,9251,1470.0,9251.0,False,False,1.0131755775248577,0.6457010724156432,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,False,1470,9251,1470.0,9251.0,False,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,0.0,0.0,0.0462931264350788,15.581790237760163,0.047138586418530914,10.03022503794628,0.047138586418530914,10.03022503794628
5pct,1.05,runtime,random_forest,doitgen,kernel1,doitgen::kernel1,1890,9251,1890.0,9251.0,False,False,1.0173322534644336,0.9023400494208716,1.0302104344496634,0.8563967234666058,3.0210434449663426,14.360327653339422,False,1890,810,1890.0,810.0,False,1.046039774080033,0.5594613284901262,4.60397740800329,44.05386715098738,29.693539497647958,0.2969353949764796,0.0242435354754874,4.764261228368753,0.0249759432147977,4.080097705713986,0.0253597023716801,2.665419916097183
5pct,1.05,runtime,random_forest,doitgen,kernel2,doitgen::kernel2,1890,810,1890.0,810.0,False,False,1.0354875754746038,0.61143343543782,1.0019096550778408,0.6605809621056491,0.19096550778407995,33.94190378943509,False,1470,810,1470.0,810.0,False,1.0205319989862511,0.420527834313945,2.053199898625113,57.9472165686055,24.00531277917041,0.24005312779170407,0.0062991934528833,0.6842749768820062,0.0063112227396469,0.4520190225735365,0.0064285284864721,0.2877566741034149
5pct,1.05,runtime,random_forest,euler3d,compute_flux,euler3d::computeflux,1890,9251,1890.0,9251.0,False,False,1.005820089617133,0.9397617784173836,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,False,1890,9251,1890.0,9251.0,False,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,0.0,0.0,0.0256531047822317,8.83643649087523,0.025022219664403,8.402651346441601,0.025022219664403,8.402651346441601
5pct,1.05,runtime,random_forest,euler3d,compute_step_factor,euler3d::computestepfactor,1890,5001,1890.0,5001.0,False,False,1.046882431614647,0.817226069389867,1.0830612211383466,0.8035182067307786,8.306122113834657,19.648179326922143,True,1965,810,1965.0,810.0,False,1.0324237857797478,0.7230858081325595,3.2423785779747805,27.69141918674405,8.043239859821906,0.08043239859821905,0.0072604597604343,1.4915873221009406,0.0078635224141618,1.198517570236912,0.007495871352369101,1.078545624201639
5pct,1.05,runtime,random_forest,euler3d,time_step,euler3d::timestep,1890,9251,1890.0,9251.0,False,False,1.0100263020272429,0.8755226038098038,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,False,1890,9251,1890.0,9251.0,False,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,0.0,0.0,0.0088314572408104,2.095693965829387,0.0086197225832922,1.7856330141742491,0.0086197225832922,1.7856330141742491
5pct,1.05,runtime,random_forest,fdtd2d,step1,fdtd2d::step1,1050,9251,1050.0,9251.0,False,False,1.0192495688731913,0.6374497706568126,1.0018322873789005,0.622329334664896,0.183228737890051,37.767066533510395,False,630,9251,630.0,9251.0,False,1.0047362571263485,0.6099160397111852,0.47362571263485087,39.00839602888148,1.2413294953710832,0.012413294953710796,0.0677983972664036,22.852255623805068,0.06792262341402452,14.221629037954736,0.06811950790861161,13.937957248538847
5pct,1.05,runtime,random_forest,fdtd2d,step2,fdtd2d::step2,630,9251,630.0,9251.0,False,False,1.0175893034734451,0.6308151023309885,1.0106851592365145,0.6132151127598626,1.0685159236514474,38.67848872401374,False,630,9251,630.0,9251.0,False,1.0106851592365145,0.6132151127598626,1.0685159236514474,38.67848872401374,0.0,0.0,0.067651138562286,22.77645482958773,0.06837400175035553,13.966866316595558,0.06837400175035553,13.966866316595558
5pct,1.05,runtime,random_forest,fdtd2d,step3,fdtd2d::step3,630,9251,630.0,9251.0,False,False,1.0208528821419338,0.6383577516178736,1.0009200345631082,0.6288631808885659,0.09200345631081852,37.113681911143416,False,630,9251,630.0,9251.0,False,1.0009200345631082,0.6288631808885659,0.09200345631081852,37.113681911143416,0.0,0.0,0.0867349905459087,29.282460492306623,0.08681478973504181,18.414661249435703,0.08681478973504181,18.414661249435703
5pct,1.05,runtime,random_forest,gemm,gemm_kernel,gemm::gemmkernel,1890,810,1890.0,810.0,False,False,1.0441477298079969,0.7540589878360302,1.0082765420025408,0.6454702217565333,0.8276542002540799,35.45297782434667,False,1890,810,1890.0,810.0,False,1.0082765420025408,0.6454702217565333,0.8276542002540799,35.45297782434667,0.0,0.0,0.3255344401041666,103.93723958333334,0.3282287395709623,67.08839308261611,0.3282287395709623,67.08839308261611
5pct,1.05,runtime,random_forest,gemver,gemver_kernel1,gemver::gemverkernel1,1470,9251,1470.0,9251.0,False,False,1.0248592398924787,0.6609080538473211,1.0292333299211205,0.6897128258277487,2.923332992112049,31.028717417225128,False,1470,9251,1470.0,9251.0,False,1.0292333299211205,0.6897128258277487,2.923332992112049,31.028717417225128,0.0,0.0,0.1792517209235623,60.94808547253693,0.18449184562024942,42.036676260054605,0.18449184562024942,42.036676260054605
5pct,1.05,runtime,random_forest,gemver,gemver_kernel2,gemver::gemverkernel2,1890,9501,1890.0,9501.0,False,False,1.0174573666275704,0.8756313717848815,1.0215336086496885,0.8996835579107235,2.153360864968845,10.031644208927649,False,1890,9501,1890.0,9501.0,False,1.0215336086496885,0.8996835579107235,2.153360864968845,10.031644208927649,0.0,0.0,1.1949811230585423,212.01003584229392,1.22071337890625,190.741943359375,1.22071337890625,190.741943359375
5pct,1.05,runtime,random_forest,gemver,gemver_kernel3,gemver::gemverkernel3,1890,9251,1890.0,9251.0,False,False,1.0199948893654012,0.8972884747184457,1.0298061044720006,0.8997158830942773,2.9806104472000605,10.02841169057227,False,1890,5001,1890.0,5001.0,False,1.0302273712346464,0.7821817436852818,3.022737123464636,21.78182563147182,11.753413940899549,0.11753413940899549,0.6776776904310111,142.11371645432365,0.6978766224703419,127.86196789951153,0.698162105557107,111.1587545378386
5pct,1.05,runtime,random_forest,gesummv,gesummv_kernel,gesummv::gesummvkernel,1890,9251,1890.0,9251.0,False,False,1.0274061594121875,0.9025705235250068,1.011579985355716,0.8705299157279994,1.1579985355715916,12.947008427200057,False,1890,5001,1890.0,5001.0,False,1.016146357801476,0.773650206413235,1.6146357801475997,22.6349793586765,9.687970931476443,0.09687970931476442,1.413187623622492,303.2195535461995,1.4295523156089196,263.96169239565467,1.4360054566341185,234.58587018954623
5pct,1.05,runtime,random_forest,gramschmidt,kernel1,gramschmidt::kernel1,1950,810,1950.0,810.0,False,False,1.0381654094448822,0.6538292847851348,0.9982694319824744,0.5477261324810895,-0.173056801752558,45.22738675189105,False,1890,810,1890.0,810.0,False,1.0313127155985131,0.4846913162271925,3.131271559851312,51.53086837728075,6.3034816253896935,0.06303481625389695,0.0796207363291824,12.213621452912513,0.07948294722935928,6.689719641991836,0.08211387780160229,5.919836257912841
5pct,1.05,runtime,random_forest,gramschmidt,kernel2,gramschmidt::kernel2,1890,810,1890.0,810.0,False,False,0.996995404815707,0.6144442422045108,0.9857399485895656,0.6479672443109288,-1.4260051410434404,35.203275568907124,False,1890,810,1890.0,810.0,False,0.9857399485895656,0.6479672443109288,-1.4260051410434404,35.203275568907124,0.0,0.0,0.0068690622239501,0.7647887149798805,0.006771109043495099,0.49555803612560956,0.006771109043495099,0.49555803612560956
5pct,1.05,runtime,random_forest,gramschmidt,kernel3,gramschmidt::kernel3,1890,9251,1890.0,9251.0,False,False,1.022671568318764,0.8724580487073383,1.0170789387973531,0.9210563526898712,1.7078938797353116,7.894364731012882,False,1890,9251,1890.0,9251.0,False,1.0170789387973531,0.9210563526898712,1.7078938797353116,7.894364731012882,0.0,0.0,1.1533431734317343,177.33694649446494,1.17304105090312,163.33732113535072,1.17304105090312,163.33732113535072
5pct,1.05,runtime,random_forest,hotspot3d,hotspotOpt1,hotspot3d::hotspotopt1,1470,9251,1470.0,9251.0,False,False,1.0143096476014049,0.6651927155518833,1.0408872985912454,0.6356231194716165,4.08872985912454,36.43768805283835,False,1050,9251,1050.0,9251.0,False,1.043948819986826,0.6167030337108534,4.394881998682609,38.329696628914654,1.8920085760763072,0.018920085760763095,0.0382728219102585,13.520491113118291,0.0398376942076328,8.593936738108518,0.039954867270780306,8.338127886720685
5pct,1.05,runtime,random_forest,hotspot,calculate_temp,hotspot::calculatetemp,1890,9251,1890.0,9251.0,False,False,1.01510796810059,0.9066229528446988,1.0186369592457416,0.9154750446023208,1.8636959245741602,8.452495539767924,False,1890,810,1890.0,810.0,False,1.0470250180979768,0.6545252712531346,4.702501809797677,34.547472874686534,26.09497733491861,0.2609497733491861,0.0092787035834245,2.4721231465845195,0.009451630403962099,2.2631670478818924,0.009715034787360799,1.6180670730893854
5pct,1.05,runtime,random_forest,jacobi1d,kernel1,jacobi1d::kernel1,1890,810,1890.0,810.0,False,False,0.968288793318797,0.6182330738063224,1.0348132622429227,0.6483440709065685,3.4813262242922693,35.16559290934315,False,1890,810,1890.0,810.0,False,1.0348132622429227,0.6483440709065685,3.4813262242922693,35.16559290934315,0.0,0.0,0.0058807652047093,0.6770520917869283,0.0060854938259699,0.43896270940494475,0.0060854938259699,0.43896270940494475
5pct,1.05,runtime,random_forest,jacobi1d,kernel2,jacobi1d::kernel2,1890,810,1890.0,810.0,False,False,1.0102206444443622,0.6397391869613167,0.9289723205126736,0.631606160036712,-7.102767948732636,36.8393839963288,False,1470,810,1470.0,810.0,False,1.016036527301774,0.4208644925343379,1.6036527301773962,57.91355074656621,21.07416675023741,0.2107416675023741,0.0063036988755488,0.6731565192066941,0.0058559617722317,0.4251698041998192,0.006404788314668701,0.28330767685210656
5pct,1.05,runtime,random_forest,jacobi2d,kernel1,jacobi2d::kernel1,1470,9251,1470.0,9251.0,False,False,1.0482164338365332,0.6961122702053626,0.9863178576566504,0.5967939863116596,-1.3682142343349635,40.32060136883404,False,1050,9501,1050.0,9501.0,False,1.0239790414047896,0.586421499874257,2.397904140478957,41.3578500125743,1.0372486437402628,0.010372486437402628,0.0169041370986554,5.46050367325136,0.0166728522886801,3.258795754429139,0.017309482102056295,3.202156754136952
5pct,1.05,runtime,random_forest,jacobi2d,kernel2,jacobi2d::kernel2,1470,9251,1470.0,9251.0,False,False,1.0429131780082477,0.6508777765268967,0.9947384895142684,0.6448816867747978,-0.5261510485731646,35.511831322520216,False,1470,9251,1470.0,9251.0,False,0.9947384895142684,0.6448816867747978,-0.5261510485731646,35.511831322520216,0.0,0.0,0.0164680881897647,4.615767181128919,0.016381441171074297,2.976623725526171,0.016381441171074297,2.976623725526171
5pct,1.05,runtime,random_forest,kmeans,kmeansPoint,kmeans::kmeanspoint,1890,9251,1890.0,9251.0,False,False,0.9941781972148652,0.9301855307856108,0.9978259877907564,1.0002558057785031,-0.21740122092436254,-0.025580577850314867,False,1050,9251,1050.0,9251.0,False,1.0416727998787578,0.7149776883150886,4.167279987875783,28.502231168491143,28.527811746341456,0.2852781174634146,2.374225546058879,794.7644824311491,2.369063950734249,794.967787778304,2.473166172106825,568.2388724035608
5pct,1.05,runtime,random_forest,lavamd,kernel_gpu_cuda,lavamd::kernelgpucuda,1890,9251,1890.0,9251.0,False,False,1.0130000312864884,0.8952410352739996,1.0017976069402603,1.0005651073897257,0.17976069402603212,-0.05651073897257053,False,1890,810,1890.0,810.0,False,0.961163045926818,0.936196537688285,-3.8836954073181995,6.3803462311714965,6.436856970144067,0.06436856970144067,0.6408376265538895,217.95347943098807,0.6419896007189627,218.07664655283094,0.6159494450830492,204.0472928204059
5pct,1.05,runtime,random_forest,mvt,kernel1,mvt::kernel1,1890,9251,1890.0,9251.0,False,False,1.02041246665501,0.8892498651765836,1.003465174277094,0.8472492737190401,0.34651742770939187,15.275072628095987,False,1890,9251,1890.0,9251.0,False,1.003465174277094,0.8472492737190401,0.34651742770939187,15.275072628095987,0.0,0.0,0.460322592524397,111.79534155772416,0.4619176905311777,94.71852193995382,0.4619176905311777,94.71852193995382
5pct,1.05,runtime,random_forest,mvt,kernel2,mvt::kernel2,1890,9251,1890.0,9251.0,False,False,1.0093981148232352,0.8662374707561964,1.0214603254573569,0.8993744341801992,2.1460325457356877,10.062556581980076,False,1890,9501,1890.0,9501.0,False,1.0218398756569445,0.8825798437060893,2.183987565694445,11.742015629391068,1.679459047410992,0.016794590474109916,1.182297635933806,214.6075650118204,1.207670127988409,193.0125573532963,1.2081188692920997,189.40831118627688
5pct,1.05,runtime,random_forest,myocyte,solver_2,myocyte::solver2,1890,9251,1890.0,9251.0,False,False,1.0272877000948415,0.8901314053495744,1.023987405363759,0.9369258023318088,2.3987405363758985,6.307419766819122,False,1890,810,1890.0,810.0,False,1.0270785498378054,0.5120725356112346,2.7078549837805443,48.79274643887654,42.48532667205742,0.4248532667205742,443.8926666666667,62705.25,454.54049999999995,58750.16666666665,455.91263636363635,32109.636363636368
5pct,1.05,runtime,random_forest,nn,euclid,nn::euclid,1050,9251,1050.0,9251.0,False,False,1.0291639252889695,0.6544380551370336,1.0044707582393104,0.6548540758679464,0.4470758239310424,34.51459241320536,False,630,9251,630.0,9251.0,False,1.0066291609049676,0.6414606462275406,0.6629160904967568,35.85393537724594,1.3393429640405827,0.013393429640405796,0.1508754978877489,51.16599275799638,0.1515500257630406,33.506258903403754,0.1518756758398639,32.82097077941802
5pct,1.05,runtime,random_forest,nw,shared_1,nw::shared1,1890,9251,1890.0,9251.0,False,False,1.0428037564163548,0.9248916089603644,1.0306387417145522,0.9193302655972504,3.0638741714552165,8.06697344027496,False,1950,810,1950.0,810.0,False,1.033839619869209,0.6301852597098004,3.3839619869209026,36.98147402901996,28.914500588744996,0.28914500588744996,0.0088833896835563,1.458549273428575,0.0091555655656205,1.3408884909277685,0.0091840002135979,0.9191562526751272
5pct,1.05,runtime,random_forest,nw,shared_2,nw::shared2,1950,810,1950.0,810.0,False,False,1.041314801986183,0.6669332015492315,1.0871456199058398,0.6638202133395945,8.71456199058398,33.61797866604055,True,1950,5001,1950.0,5001.0,False,1.0056496886730932,0.8379817954244907,0.5649688673093234,16.20182045755093,-17.41615820848962,-0.17416158208489618,0.0084325397762344,1.4027999365873896,0.009167398682415,0.9312069531782106,0.0084801810006936,1.1755208094828624
5pct,1.05,runtime,random_forest,particlefilter,find_index,particlefilter::findindex,1890,9251,1890.0,9251.0,False,False,1.0170245870807937,0.9105501524017235,1.0317541021155705,0.906318591528272,3.1754102115570504,9.368140847172802,False,1890,810,1890.0,810.0,False,1.0317783427398513,0.5782413411629568,3.177834273985125,42.17586588370432,32.807725036531515,0.3280772503653152,28.80391379310345,5425.362068965517,29.71855621301775,4917.10650887574,29.71925443786982,3137.1686390532545
5pct,1.05,runtime,random_forest,particlefilter,likelihood,particlefilter::likelihood,1890,9251,1890.0,9251.0,False,False,1.0213113444261717,0.9007611711267496,1.0296654560755911,0.9049199835374726,2.9665456075591123,9.50800164625274,False,1890,5001,1890.0,5001.0,False,1.0410103721010902,0.7816149815450181,4.101037210109015,21.838501845498193,12.330500199245453,0.12330500199245453,6.209976426799008,1225.0111662531017,6.39419820971867,1108.537084398977,6.464649870801034,957.4870801033592
5pct,1.05,runtime,random_forest,particlefilter,normalize_weights,particlefilter::normalizeweights,1890,9251,1890.0,9251.0,False,False,1.0230136119344757,0.8912428745000784,1.0320205841806112,0.9200545937515896,3.2020584180611156,7.99454062484104,False,1890,810,1890.0,810.0,False,1.0321059419187404,0.4986840985114477,3.210594191874039,50.13159014885523,42.13704952401419,0.4213704952401419,7.351093979441997,1018.2613803230544,7.586480303030304,936.8560606060606,7.587107775785165,507.7907584954247
5pct,1.05,runtime,random_forest,particlefilter,sum,particlefilter::sum,1890,810,1890.0,810.0,False,False,1.0106159176883862,0.5857023368273582,1.0396931146207873,0.4992882772708011,3.9693114620787284,50.07117227291988,False,1890,810,1890.0,810.0,False,1.0396931146207873,0.4992882772708011,3.9693114620787284,50.07117227291988,0.0,0.0,0.0117943472199616,1.6474419306824428,0.0122625015960409,0.8225484434741194,0.0122625015960409,0.8225484434741194
5pct,1.05,runtime,random_forest,pathfinder,dynproc,pathfinder::dynproc,1890,9251,1890.0,9251.0,False,False,0.9938700597629824,0.8897593012017146,0.9763774072280028,0.8750743783194054,-2.3622592771997186,12.492562168059463,False,1890,9251,1890.0,9251.0,False,0.9763774072280028,0.8750743783194054,-2.3622592771997186,12.492562168059463,0.0,0.0,0.0196384567346025,6.037481883559895,0.019174545468490498,5.283245705870848,0.019174545468490498,5.283245705870848
5pct,1.05,runtime,random_forest,pre_euler3d,compute_flux,preeuler3d::computeflux,1890,9251,1890.0,9251.0,False,False,0.9949560180914604,0.9523336326752344,0.9947227045552356,0.997618560349764,-0.5277295444764407,0.23814396502359614,False,1935,9251,1935.0,9251.0,False,0.9995602258741704,0.9939541431716576,-0.04397741258296284,0.6045856828342355,0.3664417178106394,0.003664417178106394,0.0512522730301259,17.42720665867134,0.050981799643130196,17.385704817741527,0.0512297336065573,17.32184426229508
5pct,1.05,runtime,random_forest,pre_euler3d,compute_flux_contributions,preeuler3d::computefluxcontributions,1890,9251,1890.0,9251.0,False,False,1.0085366249851375,0.8992512658581691,0.9671170548091504,0.8650432402204088,-3.2882945190849555,13.49567597795912,False,1890,9251,1890.0,9251.0,False,0.9671170548091504,0.8650432402204088,-3.2882945190849555,13.49567597795912,0.0,0.0,0.0109878013673192,2.609109748138121,0.010626490097189701,2.256992750620055,0.010626490097189701,2.256992750620055
5pct,1.05,runtime,random_forest,pre_euler3d,compute_step_factor,preeuler3d::computestepfactor,1890,9251,1890.0,9251.0,False,False,1.0190296879753944,0.8889456042324658,1.0858889565554668,0.9212788910458926,8.588895655546679,7.872110895410744,True,1965,810,1965.0,810.0,False,1.0323630270768045,0.7178296729408283,3.2363027076804496,28.217032705917166,20.34492181050642,0.20344921810506422,0.0072640945028315,1.5152429545646051,0.007888,1.3959613488463811,0.007499182589915102,1.087686354501005
5pct,1.05,runtime,random_forest,pre_euler3d,time_step,preeuler3d::timestep,1890,9251,1890.0,9251.0,False,False,0.9906776473072054,0.8755783763268682,1.004870004951157,0.8647249835985911,0.487000495115697,13.527501640140894,False,1890,9251,1890.0,9251.0,False,1.004870004951157,0.8647249835985911,0.487000495115697,13.527501640140894,0.0,0.0,0.0080555347902019,1.9303712630418952,0.0080947652845144,1.6692402587730943,0.0080947652845144,1.6692402587730943
5pct,1.05,runtime,random_forest,srad_v1,compress,sradv1::compress,1470,9251,1470.0,9251.0,False,False,1.0153723553591172,0.6534544663513251,1.0083701008331436,0.6242108203925013,0.8370100833143601,37.57891796074987,False,1050,9501,1050.0,9501.0,False,1.0465470233704568,0.6185845200024804,4.65470233704568,38.14154799975196,0.5626300390020873,0.0056263003900208775,0.0468210132034834,14.976018353778445,0.0472129098051065,9.3481927028252,0.04900039199929441,9.263933124920376
5pct,1.05,runtime,random_forest,srad_v1,extract,sradv1::extract,1470,9251,1470.0,9251.0,False,False,1.013944845815229,0.6528284462124632,1.0092187613718244,0.6360047878540409,0.9218761371824424,36.39952121459591,False,1050,9501,1050.0,9501.0,False,1.0452916273582715,0.6289388730654771,4.5291627358271525,37.10611269345229,0.7065914788563816,0.007065914788563776,0.0467676313229571,14.500636037114637,0.04719877095604891,9.222473946533755,0.0488858134532655,9.120013687915526
5pct,1.05,runtime,random_forest,srad_v1,prepare,sradv1::prepare,1470,9251,1470.0,9251.0,False,False,1.0176032038991754,0.6613944158240691,1.0083487418554702,0.6458361945215435,0.8348741855470188,35.41638054784565,False,630,9251,630.0,9251.0,False,1.029029582116238,0.6160319993732357,2.9029582116238073,38.39680006267643,2.9804195148307784,0.02980419514830779,0.0676408279220779,22.657237554112555,0.0682055437332896,14.632864080318656,0.0696044128906522,13.957583350734318
5pct,1.05,runtime,random_forest,srad_v1,reduce,sradv1::reduce,1890,9251,1890.0,9251.0,False,False,0.9946057874092656,0.9224648665194628,1.0101208551716618,0.8798400264900988,1.0120855171661836,12.015997350990116,False,1890,5001,1890.0,5001.0,False,1.0192639909261505,0.7777434811578363,1.9263990926150498,22.22565188421637,10.209654533226253,0.10209654533226253,0.1156414265229659,36.027290809010594,0.11681181665264921,31.698252499766376,0.11786914191419141,28.01999057048562
5pct,1.05,runtime,random_forest,srad_v1,srad,sradv1::srad,1890,9251,1890.0,9251.0,False,False,0.9966436166339794,0.9766949720940876,0.9989432546225696,0.9993669730742644,-0.10567453774303903,0.06330269257356358,False,1050,9501,1050.0,9501.0,False,1.0047000764654388,0.7095447120990463,0.4700076465438796,29.045528790095364,28.9822260975218,0.289822260975218,0.131279491690078,45.71882794654344,0.1311407626940831,45.68988669744021,0.1318965153393653,32.439552612836
5pct,1.05,runtime,random_forest,srad_v1,srad2,sradv1::srad2,1050,9501,1050.0,9501.0,False,False,1.0480224854104354,0.6898049811219917,1.0073558805352814,0.6725398362024005,0.7355880535281356,32.74601637975994,False,630,9251,630.0,9251.0,False,1.0195857094655645,0.6649353942614548,1.9585709465564483,33.506460573854525,0.7604441940945819,0.007604441940945783,0.1452390856014175,50.05771632730124,0.146307446964155,33.66580833942941,0.1480836961350511,33.28514734192211
5pct,1.05,runtime,random_forest,streamcluster,compute_cost,streamcluster::computecost,1890,9251,1890.0,9251.0,False,False,1.0051108453673367,0.9080102763077136,1.000024799429613,0.8824330061915627,0.00247994296129761,11.756699380843727,False,630,9251,630.0,9251.0,False,1.0101154559521082,0.6060922487801379,1.0115455952108166,39.39077512198621,27.63407574114248,0.27634075741142483,0.3867962404270132,126.6268275702019,0.3868058327531522,111.73969211727392,0.3907088607594937,76.74753867791843
5pct,1.05,runtime,random_forest,syr2k,syr2k_kernel,syr2k::syr2kkernel,1890,9251,1890.0,9251.0,False,False,1.011852384254057,0.8755359463678413,1.0107876103697415,0.8505090142267198,1.0787610369741518,14.949098577328023,False,1890,810,1890.0,810.0,False,1.0119134704383688,0.6016649081947375,1.1913470438368767,39.83350918052625,24.884410603198226,0.24884410603198226,15.537757763975156,3970.515527950311,15.705373040752347,3376.959247648903,15.722866381774809,2388.9198606100035
5pct,1.05,runtime,random_forest,syrk,syrk_kernel,syrk::syrkkernel,1890,5001,1890.0,5001.0,False,False,1.0370845624806546,0.783545798983008,1.0138036277344735,0.7403010874130523,1.3803627734473523,25.969891258694766,False,1890,810,1890.0,810.0,False,1.014138600614234,0.598167670355022,1.413860061423411,40.1832329644978,14.213341705803032,0.1421334170580303,7.959238473767885,1987.608903020668,8.069104838709677,1471.4290322580646,8.071770967741935,1188.923387096774
5pct,1.05,runtime,extra_trees,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1470,9251,1470.0,9251.0,False,False,1.036066823364256,0.6877511422980127,1.0178392579045017,0.8387459897451305,1.7839257904501693,16.12540102548695,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,1.2631767896433388,0.012631767896433388,0.1732624922032019,59.52214290664634,0.17635336648679154,49.92395866398618,0.17585537931277026,49.17208877009109
5pct,1.05,runtime,extra_trees,2mm,mm2_kernel1,2mm::mm2kernel1,1890,5001,1890.0,5001.0,False,False,0.9912589632033486,0.8908381437801324,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702,2.084351813255523,674.3430596081702
5pct,1.05,runtime,extra_trees,2mm,mm2_kernel2,2mm::mm2kernel2,1890,5001,1890.0,5001.0,False,False,0.9823834168768932,0.967171076966868,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538,2.025129607128392,605.4062373430538
5pct,1.05,runtime,extra_trees,3mm,mm3_kernel1,3mm::mm3kernel1,1890,810,1890.0,810.0,False,False,1.007322270206267,0.6830307727785295,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,0.0,0.0,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267,0.33030090341624746,77.42452690498267
5pct,1.05,runtime,extra_trees,3mm,mm3_kernel2,3mm::mm3kernel2,1890,810,1890.0,810.0,False,False,1.0028444949114983,0.6872908059849661,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676,0.3304146067107512,78.12970879691676
5pct,1.05,runtime,extra_trees,3mm,mm3_kernel3,3mm::mm3kernel3,1890,810,1890.0,810.0,False,False,1.0080078496462213,0.6928344923230209,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532,0.32986961455146435,78.87577922634532
